state,district,candidate,type,chamber,Unique_Project_ID,bioguide_id,Ran prior to 2019,Notes,year,obs
ohio,8,John A. Boehner,Rep,,2955,B000589,2,,2008,66
ohio,10,John A. Boehner,Rep,,2955,B000589,2,,2012,10
ohio,10,John A. Boehner,Rep,,2955,B000589,2,,2012,11
ohio,16,John A. Boehner,Rep,,2955,B000589,1,,2012,1
ohio,3,John Adams,Rep,,2956,,3,,2014,31
ohio,3,John Adams,Rep,,2956,,3,,2014,173
ohio,3,John Adams,Rep,,2956,,3,,2016,198
ohio,7,John Boccieri,Rep,,969,B001263,1,,2012,21
ohio,13,John Boccieri,Rep,,969,B001263,1,,2012,2
ohio,16,John Boccieri,Rep,,969,B001263,3,,2009,31
ohio,16,John Boccieri,Rep,,969,B001263,3,,2012,24
ohio,16,John Boccieri,Rep,,969,B001263,3,,2010,132
ohio,2,John Boehner,Rep,,2955,B000589,1,,2012,1
ohio,8,John Boehner,Rep,,2955,B000589,9,,2007,25
ohio,8,John Boehner,Rep,,2955,B000589,9,,2009,36
ohio,8,John Boehner,Rep,,2955,B000589,9,,2012,68
ohio,8,John Boehner,Rep,,2955,B000589,9,,2014,27
ohio,8,John Boehner,Rep,,2955,B000589,9,,2010,148
ohio,8,John Boehner,Rep,,2955,B000589,9,,2011,54
ohio,8,John Boehner,Rep,,2955,B000589,9,,2012,117
ohio,8,John Boehner,Rep,,2955,B000589,9,,2013,50
ohio,8,John Boehner,Rep,,2955,B000589,9,,2014,112
ohio,10,John Boehner,Rep,,2955,B000589,1,,2012,3
ohio,1,John Cranley,Rep,,2957,,1,,2006,70
ohio,11,John Garamendi,Rep,,460,G000559,1,,2012,1
ohio,0,John Kasich,Gov,,2958,K000016,10,,2012,918
ohio,0,John Kasich,Gov,,2958,K000016,10,,2014,457
ohio,0,John Kasich,Gov,,2958,K000016,10,,2011,956
ohio,0,John Kasich,Gov,,2958,K000016,10,,2012,1972
ohio,0,John Kasich,Gov,,2958,K000016,10,,2013,729
ohio,0,John Kasich,Gov,,2958,K000016,10,,2014,2437
ohio,0,John Kasich,Gov,,2958,K000016,10,,2015,634
ohio,0,John Kasich,Gov,,2958,K000016,10,,2016,2681
ohio,0,John Kasich,Gov,,2958,K000016,10,,2017,801
ohio,0,John Kasich,Gov,,2958,K000016,10,,2018,2561
ohio,3,Joseph Roberts,Rep,,2959,,1,,2010,137
ohio,0,Josh Mandel,Sen,,2960,,2,,2012,908
ohio,0,Josh Mandel,Sen,,2960,,2,,2012,1975
ohio,3,Joyce Beatty,Rep,House,2961,B001281,9,,2012,61
ohio,3,Joyce Beatty,Rep,House,2961,B001281,9,,2014,32
ohio,3,Joyce Beatty,Rep,House,2961,B001281,9,,2012,136
ohio,3,Joyce Beatty,Rep,House,2961,B001281,9,,2013,44
ohio,3,Joyce Beatty,Rep,House,2961,B001281,9,,2014,173
ohio,3,Joyce Beatty,Rep,House,2961,B001281,9,,2015,46
ohio,3,Joyce Beatty,Rep,House,2961,B001281,9,,2016,199
ohio,3,Joyce Beatty,Rep,House,2961,B001281,9,,2017,61
ohio,3,Joyce Beatty,Rep,House,2961,B001281,9,,2018,182
ohio,3,Joyce Beatty,Rep,House,2961,B001281,9,,2019,51
ohio,3,Joyce Beatty,Rep,House,2961,B001281,9,,2020,168
ohio,3,Joyce Beatty,Rep,House,2961,B001281,9,,2021,59
ohio,3,Joyce Beatty,Rep,House,2961,B001281,9,,2022,211
ohio,7,Joyce Healy-Abrams,Rep,,2962,,2,,2012,40
ohio,7,Joyce Healy-Abrams,Rep,,2962,,2,,2012,114
ohio,8,Justin Coussoule,Rep,,2963,,1,,2010,149
ohio,1,Kate Schroder,Rep,,2964,,0,,2020,143
ohio,16,Keith Mundy,Rep,,2965,,1,,2016,168
ohio,7,Ken Harbaugh,Rep,,2966,,1,,2018,152
ohio,11,Laverne Gore,Rep,,2967,,0,,2020,191
ohio,6,Lawrence Kissell,Rep,,2815,K000369,1,,2012,1
ohio,0,Lee Fisher,Sen,,2968,,1,,2010,2321
ohio,3,Lee Stahley,Rep,,4440,,0,,2022,211
ohio,14,Lewis R. Katz,Rep,,2969,,1,,2006,82
ohio,11,Lindsey N. String,Rep,,2970,,1,,2006,55
ohio,6,Louis Lyras,Rep,,4441,,0,,2022,179
ohio,13,Madison Gesiotto,Rep,,4442,,0,,2022,214
ohio,11,Marcia Fudge,Rep,,2971,F000455,10,,2009,34
ohio,11,Marcia Fudge,Rep,,2971,F000455,10,,2012,1
ohio,11,Marcia Fudge,Rep,,2971,F000455,10,,2014,19
ohio,11,Marcia Fudge,Rep,,2971,F000455,10,,2010,99
ohio,11,Marcia Fudge,Rep,,2971,F000455,10,,2011,34
ohio,11,Marcia Fudge,Rep,,2971,F000455,10,,2014,168
ohio,11,Marcia Fudge,Rep,,2971,F000455,10,,2015,43
ohio,11,Marcia Fudge,Rep,,2971,F000455,10,,2016,196
ohio,11,Marcia Fudge,Rep,,2971,F000455,10,,2017,54
ohio,11,Marcia Fudge,Rep,,2971,F000455,10,,2018,146
ohio,11,Marcia Fudge,Rep,,2971,F000455,10,,2019,46
ohio,11,Marcia Fudge,Rep,,2971,F000455,10,,2020,191
ohio,1,Marcia L. Fudge,Rep,,2971,F000455,1,,2012,1
ohio,5,Marcia L. Fudge,Rep,,2971,F000455,1,,2012,1
ohio,11,Marcia L. Fudge,Rep,House,2971,F000455,4,,2008,27
ohio,11,Marcia L. Fudge,Rep,House,2971,F000455,4,,2012,44
ohio,11,Marcia L. Fudge,Rep,House,2971,F000455,4,,2012,141
ohio,11,Marcia L. Fudge,Rep,House,2971,F000455,4,,2013,41
ohio,14,Marcia L. Fudge,Rep,,2971,F000455,2,,2012,5
ohio,14,Marcia L. Fudge,Rep,,2971,F000455,2,,2012,3
ohio,4,Marcy Kaptur,Rep,,998,K000009,2,,2012,5
ohio,4,Marcy Kaptur,Rep,,998,K000009,2,,2012,8
ohio,5,Marcy Kaptur,Rep,,998,K000009,2,,2012,22
ohio,5,Marcy Kaptur,Rep,,998,K000009,2,,2012,42
ohio,7,Marcy Kaptur,Rep,,998,K000009,2,,2012,1
ohio,7,Marcy Kaptur,Rep,,998,K000009,2,,2012,4
ohio,7,Marcy Kaptur,Rep,,998,K000009,2,,2022,34
ohio,9,Marcy Kaptur,Rep,,998,K000009,15,,2006,67
ohio,9,Marcy Kaptur,Rep,,998,K000009,15,,2007,23
ohio,9,Marcy Kaptur,Rep,,998,K000009,15,,2008,52
ohio,9,Marcy Kaptur,Rep,,998,K000009,15,,2009,33
ohio,9,Marcy Kaptur,Rep,,998,K000009,15,,2012,66
ohio,9,Marcy Kaptur,Rep,,998,K000009,15,,2014,25
ohio,9,Marcy Kaptur,Rep,,998,K000009,15,,2010,129
ohio,9,Marcy Kaptur,Rep,,998,K000009,15,,2011,52
ohio,9,Marcy Kaptur,Rep,,998,K000009,15,,2012,150
ohio,9,Marcy Kaptur,Rep,,998,K000009,15,,2013,58
ohio,9,Marcy Kaptur,Rep,,998,K000009,15,,2014,185
ohio,9,Marcy Kaptur,Rep,,998,K000009,15,,2015,54
ohio,9,Marcy Kaptur,Rep,,998,K000009,15,,2016,207
ohio,9,Marcy Kaptur,Rep,,998,K000009,15,,2017,64
ohio,9,Marcy Kaptur,Rep,,998,K000009,15,,2018,174
ohio,9,Marcy Kaptur,Rep,,998,K000009,15,,2019,51
ohio,9,Marcy Kaptur,Rep,,998,K000009,15,,2020,168
ohio,9,Marcy Kaptur,Rep,,998,K000009,15,,2021,70
ohio,9,Marcy Kaptur,Rep,,998,K000009,15,,2022,146
ohio,2,Marek Tyszkiewicz,Rep,,2972,,2,,2014,26
ohio,2,Marek Tyszkiewicz,Rep,,2972,,2,,2014,123
ohio,13,Marisha Agana,Rep,,2973,,2,,2012,68
ohio,13,Marisha Agana,Rep,,2973,,2,,2012,140
ohio,3,Mark Richardson,Rep,,2974,,0,,2020,168
ohio,11,Mark Zetzer,Rep,,2975,,2,,2014,19
ohio,11,Mark Zetzer,Rep,,2975,,2,,2014,166
ohio,3,Mary Jo Kilroy,Rep,,2096,K000372,1,,2012,19
ohio,4,Mary Jo Kilroy,Rep,,2096,K000372,1,,2012,3
ohio,12,Mary Jo Kilroy,Rep,,2096,K000372,1,,2012,11
ohio,15,Mary Jo Kilroy,Rep,House,2096,K000372,5,,2006,112
ohio,15,Mary Jo Kilroy,Rep,House,2096,K000372,5,,2008,54
ohio,15,Mary Jo Kilroy,Rep,House,2096,K000372,5,,2009,39
ohio,15,Mary Jo Kilroy,Rep,House,2096,K000372,5,,2012,15
ohio,15,Mary Jo Kilroy,Rep,House,2096,K000372,5,,2010,143
ohio,14,Matt Kilboy,Rep,,4584,,0,,2022,164
ohio,7,Matthew Diemer,Rep,,4443,,0,,2022,190
ohio,7,Max Miller,Rep,House,4444,M001222,0,,2022,190
ohio,10,Michael D. Dovilla,Rep,,2976,,1,,2006,82
ohio,5,Michael Galbraith,Rep,,2977,,1,,2018,147
ohio,6,Michael L Lorentz,Rep,,2978,,1,,2016,156
ohio,3,Michael R. Turner,Rep,House,2979,T000463,1,,2006,92
ohio,2,Michael Turner,Rep,,2979,T000463,1,,2012,1
ohio,3,Michael Turner,Rep,,2979,T000463,2,,2007,20
ohio,3,Michael Turner,Rep,,2979,T000463,2,,2010,141
ohio,10,Michael Turner,Rep,,2979,T000463,3,,2012,1
ohio,10,Michael Turner,Rep,,2979,T000463,3,,2013,46
ohio,10,Michael Turner,Rep,,2979,T000463,3,,2016,163
ohio,14,Michael Wager,Rep,,2980,,3,,2014,40
ohio,14,Michael Wager,Rep,,2980,,3,,2014,169
ohio,14,Michael Wager,Rep,,2980,,3,,2016,138
ohio,1,Michele Young,Rep,,2981,,1,,2016,166
ohio,15,Mike Carey,Rep,House,4445,C001126,0,,2022,137
ohio,4,Mike Carroll,Rep,,2982,,1,,2008,22
ohio,0,Mike DeWine,Sen,,2983,D000294,1,,2006,1488
ohio,0,Mike DeWine,Gov,,2983,D000294,0,,2019,716
ohio,0,Mike DeWine,Gov,,2983,D000294,0,,2020,2598
ohio,0,Mike DeWine,Gov,,2983,D000294,0,,2021,978
ohio,0,Mike DeWine,Gov,,2983,D000294,0,,2022,2514
ohio,1,Mike Turner,Rep,,2979,T000463,2,,2012,9
ohio,1,Mike Turner,Rep,,2979,T000463,2,,2012,12
ohio,2,Mike Turner,Rep,,2979,T000463,2,,2012,2
ohio,2,Mike Turner,Rep,,2979,T000463,2,,2012,7
ohio,3,Mike Turner,Rep,,2979,T000463,3,,2008,53
ohio,3,Mike Turner,Rep,,2979,T000463,3,,2009,33
ohio,3,Mike Turner,Rep,,2979,T000463,3,,2011,51
ohio,7,Mike Turner,Rep,,2979,T000463,1,,2012,1
ohio,8,Mike Turner,Rep,,2979,T000463,1,,2012,1
ohio,10,Mike Turner,Rep,,2979,T000463,7,,2012,64
ohio,10,Mike Turner,Rep,,2979,T000463,7,,2014,40
ohio,10,Mike Turner,Rep,,2979,T000463,7,,2012,123
ohio,10,Mike Turner,Rep,,2979,T000463,7,,2014,149
ohio,10,Mike Turner,Rep,,2979,T000463,7,,2015,37
ohio,10,Mike Turner,Rep,,2979,T000463,7,,2017,50
ohio,10,Mike Turner,Rep,,2979,T000463,7,,2018,162
ohio,10,Mike Turner,Rep,,2979,T000463,7,,2019,45
ohio,10,Mike Turner,Rep,,2979,T000463,7,,2020,167
ohio,10,Mike Turner,Rep,,2979,T000463,7,,2021,48
ohio,10,Mike Turner,Rep,,2979,T000463,7,,2022,147
ohio,12,Mike Turner,Rep,,2979,T000463,1,,2012,1
ohio,13,Mike Turner,Rep,,2979,T000463,1,,2012,1
ohio,15,Mike Turner,Rep,,2979,T000463,2,,2012,1
ohio,15,Mike Turner,Rep,,2979,T000463,2,,2012,10
ohio,8,Mort Meier,Rep,,2984,,1,,2006,93
ohio,8,Nicholas A. von Stein,Rep,,2985,,1,,2008,17
ohio,5,Nick Rubando,Rep,,2986,,0,,2020,133
ohio,15,Pat Lang,Rep,,2987,,2,,2012,37
ohio,15,Pat Lang,Rep,,2987,,2,,2012,81
ohio,3,Pat Tiberi,Rep,,2988,T000462,2,,2012,32
ohio,3,Pat Tiberi,Rep,,2988,T000462,2,,2012,62
ohio,12,Pat Tiberi,Rep,,2988,T000462,7,,2007,15
ohio,12,Pat Tiberi,Rep,,2988,T000462,7,,2008,57
ohio,12,Pat Tiberi,Rep,,2988,T000462,7,,2009,40
ohio,12,Pat Tiberi,Rep,,2988,T000462,7,,2011,63
ohio,12,Pat Tiberi,Rep,,2988,T000462,7,,2013,46
ohio,12,Pat Tiberi,Rep,,2988,T000462,7,,2015,35
ohio,12,Pat Tiberi,Rep,,2988,T000462,7,,2017,46
ohio,12,Patrick J. Tiberi,Rep,,2988,T000462,3,,2006,101
ohio,12,Patrick J. Tiberi,Rep,,2988,T000462,3,,2012,62
ohio,12,Patrick J. Tiberi,Rep,,2988,T000462,3,,2012,126
ohio,3,Patrick Tiberi,Rep,,2988,T000462,1,,2012,7
ohio,12,Patrick Tiberi,Rep,,2988,T000462,5,,2012,8
ohio,12,Patrick Tiberi,Rep,,2988,T000462,5,,2014,24
ohio,12,Patrick Tiberi,Rep,,2988,T000462,5,,2010,186
ohio,12,Patrick Tiberi,Rep,,2988,T000462,5,,2014,153
ohio,12,Patrick Tiberi,Rep,,2988,T000462,5,,2016,181
ohio,5,Paul E. Gillmor,Rep,,2989,G000210,1,,2006,78
ohio,12,Paula Brooks,Rep,,2990,,1,,2010,185
ohio,16,Pete Crossland,Rep,,2991,,2,,2014,26
ohio,16,Pete Crossland,Rep,,2991,,2,,2014,162
ohio,10,Peter Corrigan,Rep,,2992,,1,,2010,131
ohio,7,Quentin Potter,Rep,,2993,,0,,2020,139
ohio,16,Ralph Regula,Rep,,2994,,3,,2006,105
ohio,16,Ralph Regula,Rep,,2994,,3,,2007,14
ohio,16,Ralph Regula,Rep,,2994,,3,,2008,60
ohio,9,Rich Iott,Rep,,2995,,1,,2010,135
ohio,13,Richard A. Morckel,Rep,,2996,,1,,2016,204
ohio,4,Richard E. Siferd,Rep,,2997,,1,,2006,81
ohio,9,Richard May,Rep,,2998,,2,,2014,25
ohio,9,Richard May,Rep,,2998,,2,,2014,185
ohio,15,Richard Wharton,Rep,,2999,,2,,2014,21
ohio,15,Richard Wharton,Rep,,2999,,2,,2014,122
ohio,15,Rick Neal,Rep,,3000,,1,,2018,155
ohio,0,Rob Portman,Sen,,3001,P000449,11,,2012,908
ohio,0,Rob Portman,Sen,,3001,P000449,11,,2014,455
ohio,0,Rob Portman,Sen,,3001,P000449,11,,2010,1180
ohio,0,Rob Portman,Sen,,3001,P000449,11,,2011,946
ohio,0,Rob Portman,Sen,,3001,P000449,11,,2012,1965
ohio,0,Rob Portman,Sen,,3001,P000449,11,,2013,721
ohio,0,Rob Portman,Sen,,3001,P000449,11,,2014,2399
ohio,0,Rob Portman,Sen,,3001,P000449,11,,2015,634
ohio,0,Rob Portman,Sen,,3001,P000449,11,,2016,2676
ohio,0,Rob Portman,Sen,,3001,P000449,11,,2017,801
ohio,0,Rob Portman,Sen,,3001,P000449,11,,2018,2560
ohio,0,Rob Portman,Sen,,3001,P000449,11,,2019,716
ohio,0,Rob Portman,Sen,,3001,P000449,11,,2020,2599
ohio,0,Rob Portman,Sen,,3001,P000449,11,,2021,978
ohio,0,Rob Portman,Sen,,3001,P000449,11,,2022,2510
ohio,9,Rob Weber,Rep,,3002,,0,,2020,168
ohio,5,Robert Fry,Rep,,3003,,2,,2014,27
ohio,5,Robert Fry,Rep,,3003,,2,,2014,134
ohio,10,Robert Klepinger,Rep,,3004,,3,,2014,39
ohio,10,Robert Klepinger,Rep,,3004,,3,,2014,149
ohio,10,Robert Klepinger,Rep,,3004,,3,,2016,164
ohio,4,Robert Latta,Rep,,2906,L000566,1,,2012,1
ohio,5,Robert Latta,Rep,,2906,L000566,2,,2012,1
ohio,5,Robert Latta,Rep,,2906,L000566,2,,2010,113
ohio,0,Robert Portman,Sen,,3001,P000449,1,,2010,1156
ohio,5,Robin Weirauch,Rep,,3005,,1,,2006,77
ohio,7,Roy Rich,Rep,,3006,,1,,2016,124
ohio,2,Samantha Meadows,Rep,,4446,,0,,2022,164
ohio,9,Samuel Wurzelbacher,Rep,,3007,,2,,2012,67
ohio,9,Samuel Wurzelbacher,Rep,,3007,,2,,2012,150
ohio,15,Scott Wharton,Rep,,2999,,1,,2016,136
ohio,4,Shannon Freshour,Rep,,3009,,0,,2020,166
ohio,7,Sharen Swartz Neuhardt,Rep,,3010,,1,,2008,32
ohio,10,Sharen Swartz Neuhardt,Rep,,3010,,2,,2012,45
ohio,10,Sharen Swartz Neuhardt,Rep,,3010,,2,,2012,121
ohio,10,Sharon Swartz Neuhart,Rep,,3010,,2,,2012,19
ohio,10,Sharon Swartz Neuhart,Rep,,3010,,2,,2012,3
ohio,6,Shawna Roberts,Rep,,3011,,1,,2018,155
ohio,6,Shawna Roberts,Rep,,3011,,1,,2020,165
ohio,0,Sherrod Brown,Sen,Senate,3012,B000944,13,,2007,329
ohio,0,Sherrod Brown,Sen,Senate,3012,B000944,13,,2008,902
ohio,0,Sherrod Brown,Sen,Senate,3012,B000944,13,,2012,910
ohio,0,Sherrod Brown,Sen,Senate,3012,B000944,13,,2014,455
ohio,0,Sherrod Brown,Sen,Senate,3012,B000944,13,,2010,2329
ohio,0,Sherrod Brown,Sen,Senate,3012,B000944,13,,2011,944
ohio,0,Sherrod Brown,Sen,Senate,3012,B000944,13,,2012,1973
ohio,0,Sherrod Brown,Sen,Senate,3012,B000944,13,,2013,722
ohio,0,Sherrod Brown,Sen,Senate,3012,B000944,13,,2014,2398
ohio,0,Sherrod Brown,Sen,Senate,3012,B000944,13,,2015,634
ohio,0,Sherrod Brown,Sen,Senate,3012,B000944,13,,2016,2664
ohio,0,Sherrod Brown,Sen,Senate,3012,B000944,13,,2017,801
ohio,0,Sherrod Brown,Sen,Senate,3012,B000944,13,,2018,2561
ohio,0,Sherrod Brown,Sen,Senate,3012,B000944,13,,2019,716
ohio,0,Sherrod Brown,Sen,Senate,3012,B000944,13,,2020,2598
ohio,0,Sherrod Brown,Sen,Senate,3012,B000944,13,,2021,978
ohio,0,Sherrod Brown,Sen,Senate,3012,B000944,13,,2022,2510
ohio,0,Sherrod C. Brown,Sen,,3012,B000944,1,,2006,1492
ohio,0,Sherrod Campbell Brown,Sen,,3012,B000944,1,,2009,608
ohio,7,Shontel Brown,Rep,,4447,B001313,0,,2022,14
ohio,11,Shontel Brown,Rep,,4447,B001313,0,,2022,194
ohio,13,Shontel Brown,Rep,,4447,B001313,0,,2022,32
ohio,1,Stave Chabot,Rep,,3013,C000266,2,,2012,61
ohio,1,Stave Chabot,Rep,,3013,C000266,2,,2012,125
ohio,11,Stephanie Jones,Rep,,3014,J000284,1,,2007,12
ohio,3,Stephanie Studebaker,Rep,,3015,,1,,2006,92
ohio,11,Stephanie Tubbs Jones,Rep,House,3014,J000284,1,,2006,54
ohio,3,Steve Austria,Rep,,3016,A000365,2,,2012,8
ohio,3,Steve Austria,Rep,,3016,A000365,2,,2012,20
ohio,7,Steve Austria,Rep,House,3016,A000365,4,,2008,48
ohio,7,Steve Austria,Rep,House,3016,A000365,4,,2009,32
ohio,7,Steve Austria,Rep,House,3016,A000365,4,,2011,56
ohio,7,Steve Austria,Rep,House,3016,A000365,4,,2012,1
ohio,8,Steve Austria,Rep,,3016,A000365,2,,2012,16
ohio,8,Steve Austria,Rep,,3016,A000365,2,,2012,27
ohio,9,Steve Austria,Rep,,3016,A000365,1,,2012,1
ohio,10,Steve Austria,Rep,,3016,A000365,2,,2012,23
ohio,10,Steve Austria,Rep,,3016,A000365,2,,2012,26
ohio,13,Steve Austria,Rep,,3016,A000365,1,,2012,1
ohio,15,Steve Austria,Rep,,3016,A000365,2,,2012,15
ohio,15,Steve Austria,Rep,,3016,A000365,2,,2012,32
ohio,1,Steve Chabot,Rep,House,3013,C000266,11,,2006,70
ohio,1,Steve Chabot,Rep,House,3013,C000266,11,,2007,29
ohio,1,Steve Chabot,Rep,House,3013,C000266,11,,2008,54
ohio,1,Steve Chabot,Rep,House,3013,C000266,11,,2014,34
ohio,1,Steve Chabot,Rep,House,3013,C000266,11,,2011,52
ohio,1,Steve Chabot,Rep,House,3013,C000266,11,,2013,55
ohio,1,Steve Chabot,Rep,House,3013,C000266,11,,2014,138
ohio,1,Steve Chabot,Rep,House,3013,C000266,11,,2015,31
ohio,1,Steve Chabot,Rep,House,3013,C000266,11,,2016,169
ohio,1,Steve Chabot,Rep,House,3013,C000266,11,,2017,46
ohio,1,Steve Chabot,Rep,House,3013,C000266,11,,2018,150
ohio,1,Steve Chabot,Rep,House,3013,C000266,11,,2019,37
ohio,1,Steve Chabot,Rep,House,3013,C000266,11,,2020,143
ohio,1,Steve Chabot,Rep,House,3013,C000266,11,,2021,57
ohio,1,Steve Chabot,Rep,House,3013,C000266,11,,2022,157
ohio,2,Steve Chabot,Rep,,3013,C000266,2,,2012,9
ohio,2,Steve Chabot,Rep,,3013,C000266,2,,2012,22
ohio,3,Steve Chabot,Rep,,3013,C000266,1,,2012,1
ohio,8,Steve Chabot,Rep,,3013,C000266,2,,2012,3
ohio,8,Steve Chabot,Rep,,3013,C000266,2,,2012,1
ohio,10,Steve Chabot,Rep,,3013,C000266,1,,2012,1
ohio,1,Steve Driehaus,Rep,House,1061,D000609,2,,2008,41
ohio,1,Steve Driehaus,Rep,House,1061,D000609,2,,2009,23
ohio,8,Steve Fought,Rep,,3017,,1,,2016,124
ohio,11,Steve Kagen,Rep,,3018,K000365,1,,2012,1
ohio,14,Steve LaTourette,Rep,,641,L000553,3,,2008,51
ohio,14,Steve LaTourette,Rep,,641,L000553,3,,2009,41
ohio,14,Steve LaTourette,Rep,,641,L000553,3,,2011,50
ohio,3,Steve Stivers,Rep,,3019,S001187,2,,2012,21
ohio,3,Steve Stivers,Rep,,3019,S001187,2,,2012,54
ohio,4,Steve Stivers,Rep,,3019,S001187,2,,2012,3
ohio,4,Steve Stivers,Rep,,3019,S001187,2,,2012,6
ohio,12,Steve Stivers,Rep,,3019,S001187,2,,2012,14
ohio,12,Steve Stivers,Rep,,3019,S001187,2,,2012,25
ohio,15,Steve Stivers,Rep,House,3019,S001187,12,,2008,54
ohio,15,Steve Stivers,Rep,House,3019,S001187,12,,2012,37
ohio,15,Steve Stivers,Rep,House,3019,S001187,12,,2014,22
ohio,15,Steve Stivers,Rep,House,3019,S001187,12,,2010,144
ohio,15,Steve Stivers,Rep,House,3019,S001187,12,,2011,62
ohio,15,Steve Stivers,Rep,House,3019,S001187,12,,2012,83
ohio,15,Steve Stivers,Rep,House,3019,S001187,12,,2013,31
ohio,15,Steve Stivers,Rep,House,3019,S001187,12,,2014,122
ohio,15,Steve Stivers,Rep,House,3019,S001187,12,,2015,38
ohio,15,Steve Stivers,Rep,House,3019,S001187,12,,2016,136
ohio,15,Steve Stivers,Rep,House,3019,S001187,12,,2017,43
ohio,15,Steve Stivers,Rep,House,3019,S001187,12,,2018,155
ohio,15,Steve Stivers,Rep,House,3019,S001187,12,,2019,38
ohio,15,Steve Stivers,Rep,House,3019,S001187,12,,2020,136
ohio,7,Steven Austria,Rep,,3016,A000365,1,,2010,153
ohio,11,Steven C. LaTourette,Rep,,641,L000553,1,,2012,2
ohio,13,Steven C. LaTourette,Rep,,641,L000553,2,,2012,1
ohio,13,Steven C. LaTourette,Rep,,641,L000553,2,,2012,2
ohio,14,Steven C. LaTourette,Rep,House,641,L000553,3,,2006,80
ohio,14,Steven C. LaTourette,Rep,House,641,L000553,3,,2012,58
ohio,14,Steven C. LaTourette,Rep,House,641,L000553,3,,2012,99
ohio,1,Steven Chabot,Rep,,3013,C000266,1,,2010,113
ohio,1,Steven Driehaus,Rep,,1061,D000609,2,,2012,32
ohio,1,Steven Driehaus,Rep,,1061,D000609,2,,2010,114
ohio,2,Steven Driehaus,Rep,,1061,D000609,1,,2012,9
ohio,8,Steven Driehaus,Rep,,1061,D000609,1,,2012,2
ohio,9,Steven Kraus,Rep,,3020,,1,,2018,174
ohio,14,Steven LaTourette,Rep,,641,L000553,2,,2007,19
ohio,14,Steven LaTourette,Rep,,641,L000553,2,,2010,135
ohio,2,Surya 'Chili' Yalamanchili,Rep,,3021,,1,,2010,151
ohio,16,Susan Moran Palmer,Rep,,3022,,1,,2018,146
ohio,4,Tamie Wilson,Rep,,4448,,0,,2022,164
ohio,0,Ted Strickland,Gov,,3023,S001004,3,,2006,1496
ohio,0,Ted Strickland,Gov,,3023,S001004,3,,2009,606
ohio,0,Ted Strickland,Gov,,3023,S001004,3,,2010,2354
ohio,0,Ted Strickland,Sen,,3023,S001004,1,,2016,2662
ohio,10,Theresa Gasper,Rep,,3024,,1,,2018,162
ohio,11,Thomas Pekarek,Rep,,3025,,1,,2008,12
ohio,16,Thomas Shaw,Rep,,3026,,1,,2006,103
ohio,17,Tim  Ryan,Rep,,3027,R000577,1,,2009,30
ohio,0,Tim Ryan,Sen,,3027,R000577,0,,2022,2508
ohio,13,Tim Ryan,Rep,,3027,R000577,9,,2012,68
ohio,13,Tim Ryan,Rep,,3027,R000577,9,,2014,35
ohio,13,Tim Ryan,Rep,,3027,R000577,9,,2012,141
ohio,13,Tim Ryan,Rep,,3027,R000577,9,,2013,60
ohio,13,Tim Ryan,Rep,,3027,R000577,9,,2014,191
ohio,13,Tim Ryan,Rep,,3027,R000577,9,,2015,44
ohio,13,Tim Ryan,Rep,,3027,R000577,9,,2016,205
ohio,13,Tim Ryan,Rep,,3027,R000577,9,,2017,72
ohio,13,Tim Ryan,Rep,,3027,R000577,9,,2018,217
ohio,13,Tim Ryan,Rep,,3027,R000577,9,,2019,58
ohio,13,Tim Ryan,Rep,,3027,R000577,9,,2020,234
ohio,13,Tim Ryan,Rep,,3027,R000577,9,,2021,95
ohio,17,Tim Ryan,Rep,,3027,R000577,4,,2006,72
ohio,17,Tim Ryan,Rep,,3027,R000577,4,,2007,19
ohio,17,Tim Ryan,Rep,,3027,R000577,4,,2008,52
ohio,17,Tim Ryan,Rep,,3027,R000577,4,,2011,62
ohio,7,Timothy J. Ryan,Rep,,3027,R000577,1,,2012,1
ohio,11,Timothy J. Ryan,Rep,,3027,R000577,1,,2012,1
ohio,16,Timothy J. Ryan,Rep,,3027,R000577,2,,2012,1
ohio,16,Timothy J. Ryan,Rep,,3027,R000577,2,,2012,9
ohio,13,Timothy Ryan,Rep,,3027,R000577,1,,2012,2
ohio,17,Timothy Ryan,Rep,,3027,R000577,1,,2010,136
ohio,13,Tom Ganley,Rep,,3028,,1,,2010,137
ohio,8,Tom Poetter,Rep,,3029,,2,,2014,27
ohio,8,Tom Poetter,Rep,,3029,,2,,2014,112
ohio,12,Troy Balderson,Rep,House,3030,B001306,1,,2018,320
ohio,12,Troy Balderson,Rep,House,3030,B001306,1,,2019,55
ohio,12,Troy Balderson,Rep,House,3030,B001306,1,,2020,194
ohio,12,Troy Balderson,Rep,House,3030,B001306,1,,2021,60
ohio,12,Troy Balderson,Rep,House,3030,B001306,1,,2022,157
ohio,8,Vanessa Enoch,Rep,,3031,,1,,2018,137
ohio,8,Vanessa Enoch,Rep,,3031,,1,,2020,148
ohio,8,Vanessa Enoch,Rep,,3031,,1,,2022,145
ohio,2,Victoria Wells Wulsin,Rep,,3032,,1,,2008,59
ohio,2,Victoria Wulsin,Rep,,3032,,1,,2006,83
ohio,8,Warren Davidson,Rep,House,3033,D000626,3,,2016,125
ohio,8,Warren Davidson,Rep,House,3033,D000626,3,,2017,44
ohio,8,Warren Davidson,Rep,House,3033,D000626,3,,2018,137
ohio,8,Warren Davidson,Rep,House,3033,D000626,3,,2019,36
